station_code,station_name,record_time,temperature,humidity,dew_point,wind_gust,wind_speed,rainfall_current,rainfall_hour,rainfall_day,wind_direction,wind_degree,wind_description,mean_sea_level_pressure,station_pressure
PN,友誼大橋北,2026-07-06T00:30:00,,,,31.0,22.7,,,,S,177.0,南,,
PS,友誼大橋南,2026-07-06T00:30:00,,,,31.3,21.6,,,,S,183.0,南,,
PV,西灣大橋,2026-07-06T00:30:00,,,,31.7,15.1,,,,S,181.0,南,,
TG,大潭山,2026-07-06T00:30:00,27.7,93.0,26.4,32.0,15.5,0.0,0.2,0.0,S,161.0,南,1007.4,994.5
UM,澳門大學,2026-07-06T00:30:00,28.6,89.0,26.7,28.4,15.5,0.0,0.0,0.0,SSW,191.0,西南偏南,1007.5,1006.8
DC,路環市區,2026-07-06T01:35:00,28.7,87.0,26.3,9.4,5.0,0.0,0.0,0.0,SSE,155.0,東南偏南,,
DP,紀念孫中山市政公園,2026-07-06T01:35:00,29.0,82.0,25.5,13.3,5.4,0.0,0.0,0.0,W,263.0,西,,
EM,黑沙環,2026-07-06T01:35:00,29.3,80.0,25.4,22.7,10.8,0.0,0.0,0.0,S,187.0,南,,
FM,大炮台,2026-07-06T01:35:00,28.8,80.0,25.0,19.1,7.9,0.0,0.0,0.0,SSW,202.0,西南偏南,,
JA,東亞運大馬路,2026-07-06T01:35:00,29.0,84.0,25.9,26.6,10.4,0.0,0.0,0.0,SE,147.0,東南,1007.3,1006.6
KV,九澳,2026-07-06T01:35:00,27.8,92.0,26.4,28.8,15.5,0.0,0.0,0.0,SSW,203.0,西南偏南,1007.5,1004.2
MM,媽閣,2026-07-06T01:35:00,29.0,81.0,25.3,35.3,19.1,0.0,0.0,0.0,S,190.0,南,1007.6,1005.8
MN,澳門大橋北,2026-07-06T01:35:00,,,,44.3,33.5,,,,SSW,196.0,西南偏南,,
MS,澳門大橋南,2026-07-06T01:35:00,,,,45.7,27.7,,,,SSW,196.0,西南偏南,,
PE,外港,2026-07-06T01:35:00,28.9,82.0,25.5,44.6,29.5,0.0,0.0,0.0,S,168.0,南,1007.1,1005.2
PG,嘉樂庇總督大橋,2026-07-06T01:35:00,,,,45.0,25.9,,,,SSW,192.0,西南偏南,,
PL,蓮花大橋,2026-07-06T01:35:00,,,,37.8,28.8,,,,S,189.0,南,,
PN,友誼大橋北,2026-07-06T01:35:00,,,,45.7,30.6,,,,SSW,195.0,西南偏南,,
PS,友誼大橋南,2026-07-06T01:35:00,,,,39.2,25.2,,,,SSW,200.0,西南偏南,,
PV,西灣大橋,2026-07-06T01:35:00,,,,31.0,20.5,,,,SSW,204.0,西南偏南,,
TG,大潭山,2026-07-06T01:35:00,27.8,88.0,25.5,29.9,17.3,0.0,0.2,0.2,S,172.0,南,1007.1,994.3
UM,澳門大學,2026-07-06T01:35:00,28.9,84.0,25.8,25.9,15.5,0.0,0.0,0.0,SSW,202.0,西南偏南,1007.2,1006.5
DC,路環市區,2026-07-06T02:35:00,28.7,88.0,26.5,9.4,3.6,0.0,0.0,0.0,SE,147.0,東南,,
DP,紀念孫中山市政公園,2026-07-06T02:35:00,28.8,82.0,25.5,11.5,2.5,0.0,0.0,0.0,WNW,285.0,西北偏西,,
EM,黑沙環,2026-07-06T02:35:00,29.3,80.0,25.5,22.3,10.8,0.0,0.0,0.0,SSW,199.0,西南偏南,,
FM,大炮台,2026-07-06T02:35:00,28.9,79.0,24.9,24.8,10.1,0.0,0.0,0.0,SSW,210.0,西南偏南,,
JA,東亞運大馬路,2026-07-06T02:35:00,28.9,85.0,26.2,15.8,7.6,0.0,0.0,0.0,SE,142.0,東南,1007.0,1006.3
KV,九澳,2026-07-06T02:35:00,27.9,92.0,26.6,28.1,14.0,0.0,0.2,0.2,SSW,210.0,西南偏南,1007.2,1004.0
MM,媽閣,2026-07-06T02:35:00,29.2,80.0,25.3,33.8,15.1,0.0,0.0,0.0,S,185.0,南,1007.3,1005.5
MN,澳門大橋北,2026-07-06T02:35:00,,,,36.0,26.3,,,,SSW,201.0,西南偏南,,
MS,澳門大橋南,2026-07-06T02:35:00,,,,36.4,23.0,,,,SSW,197.0,西南偏南,,
PE,外港,2026-07-06T02:35:00,28.9,82.0,25.6,37.8,21.6,0.0,0.0,0.0,S,175.0,南,1006.9,1005.0
PG,嘉樂庇總督大橋,2026-07-06T02:35:00,,,,33.1,23.0,,,,S,190.0,南,,
PL,蓮花大橋,2026-07-06T02:35:00,,,,29.9,19.8,,,,SSW,192.0,西南偏南,,
PN,友誼大橋北,2026-07-06T02:35:00,,,,30.2,22.0,,,,SSW,201.0,西南偏南,,
PS,友誼大橋南,2026-07-06T02:35:00,,,,30.2,19.8,,,,SSW,206.0,西南偏南,,
PV,西灣大橋,2026-07-06T02:35:00,,,,27.0,17.3,,,,SSW,205.0,西南偏南,,
TG,大潭山,2026-07-06T02:35:00,27.7,90.0,25.9,30.2,15.5,0.0,0.0,0.2,S,190.0,南,1007.0,994.1
UM,澳門大學,2026-07-06T02:35:00,28.8,86.0,26.2,22.7,13.0,0.0,0.2,0.2,SW,212.0,西南,1006.9,1006.2
DC,路環市區,2026-07-06T04:15:00,26.6,91.0,25.0,17.6,9.4,0.0,3.0,3.0,SSW,201.0,西南偏南,,
DP,紀念孫中山市政公園,2026-07-06T04:15:00,27.6,82.0,24.2,22.3,6.5,0.0,0.4,0.6,WSW,250.0,西南偏西,,
EM,黑沙環,2026-07-06T04:15:00,27.9,82.0,24.6,24.8,10.4,0.0,2.4,2.4,SSW,209.0,西南偏南,,
FM,大炮台,2026-07-06T04:15:00,26.9,82.0,23.6,27.0,11.5,0.0,0.8,0.8,SW,227.0,西南,,
JA,東亞運大馬路,2026-07-06T04:15:00,26.9,86.0,24.3,13.7,6.5,0.0,2.2,2.2,W,273.0,西,1007.1,1006.4
KV,九澳,2026-07-06T04:15:00,25.5,96.0,24.8,26.6,11.5,0.0,4.4,4.6,SSW,210.0,西南偏南,1007.4,1004.1
MM,媽閣,2026-07-06T04:15:00,26.8,84.0,23.9,25.2,14.4,0.0,0.2,0.2,SSW,196.0,西南偏南,1007.5,1005.6
MN,澳門大橋北,2026-07-06T04:15:00,,,,40.7,27.4,,,,SW,214.0,西南,,
MS,澳門大橋南,2026-07-06T04:15:00,,,,37.4,24.8,,,,SW,214.0,西南,,
PE,外港,2026-07-06T04:15:00,27.5,81.0,23.9,41.4,21.2,0.0,2.0,2.0,S,181.0,南,1007.0,1005.1
PG,嘉樂庇總督大橋,2026-07-06T04:15:00,,,,34.6,22.3,,,,SW,229.0,西南,,
PL,蓮花大橋,2026-07-06T04:15:00,,,,37.1,22.3,,,,SW,211.0,西南,,
PN,友誼大橋北,2026-07-06T04:15:00,,,,28.8,20.2,,,,SW,217.0,西南,,
PS,友誼大橋南,2026-07-06T04:15:00,,,,29.5,19.8,,,,SW,222.0,西南,,
PV,西灣大橋,2026-07-06T04:15:00,,,,41.4,25.6,,,,SW,230.0,西南,,
TG,大潭山,2026-07-06T04:15:00,25.4,92.0,24.0,31.7,15.1,0.0,6.0,7.4,SSW,202.0,西南偏南,1007.1,994.1
UM,澳門大學,2026-07-06T04:15:00,27.1,86.0,24.6,34.2,18.4,0.0,2.8,3.0,SW,226.0,西南,1007.0,1006.3
DC,路環市區,2026-07-06T05:30:00,26.9,92.0,25.5,16.6,7.2,0.4,2.6,5.6,S,172.0,南,,
DP,紀念孫中山市政公園,2026-07-06T05:30:00,25.5,95.0,24.6,16.9,6.5,0.0,9.8,10.6,WSW,244.0,西南偏西,,
EM,黑沙環,2026-07-06T05:30:00,26.0,92.0,24.7,23.4,12.2,0.4,8.4,10.8,NNW,337.0,西北偏北,,
FM,大炮台,2026-07-06T05:30:00,25.0,94.0,24.0,17.3,8.6,0.0,10.2,11.2,SW,220.0,西南,,
JA,東亞運大馬路,2026-07-06T05:30:00,26.2,95.0,25.2,12.2,5.8,0.0,9.0,11.6,S,161.0,南,1006.6,1005.9
KV,九澳,2026-07-06T05:30:00,27.3,96.0,26.7,34.2,14.4,0.0,0.0,4.6,SSW,199.0,西南偏南,1006.6,1003.3
MM,媽閣,2026-07-06T05:30:00,25.3,95.0,24.4,18.7,10.8,0.0,7.6,8.6,S,172.0,南,1007.1,1005.2
MN,澳門大橋北,2026-07-06T05:30:00,,,,52.9,32.8,,,,SW,238.0,西南,,
MS,澳門大橋南,2026-07-06T05:30:00,,,,48.2,26.6,,,,SW,239.0,西南,,
PE,外港,2026-07-06T05:30:00,26.2,94.0,25.1,38.5,17.3,1.2,11.4,13.4,SSW,206.0,西南偏南,1006.7,1004.8
PG,嘉樂庇總督大橋,2026-07-06T05:30:00,,,,33.5,17.6,,,,SW,229.0,西南,,
PL,蓮花大橋,2026-07-06T05:30:00,,,,40.0,25.2,,,,SW,212.0,西南,,
PN,友誼大橋北,2026-07-06T05:30:00,,,,49.0,31.7,,,,SW,232.0,西南,,
PS,友誼大橋南,2026-07-06T05:30:00,,,,56.2,32.4,,,,WSW,241.0,西南偏西,,
PV,西灣大橋,2026-07-06T05:30:00,,,,21.2,12.2,,,,SSW,210.0,西南偏南,,
TG,大潭山,2026-07-06T05:30:00,26.9,93.0,25.7,26.6,9.0,0.0,0.8,8.2,SSW,203.0,西南偏南,1006.4,993.5
UM,澳門大學,2026-07-06T05:30:00,26.9,92.0,25.4,31.7,16.6,0.2,5.0,8.0,SW,216.0,西南,1006.3,1005.6
DC,路環市區,2026-07-06T06:30:00,27.2,90.0,25.4,11.5,5.4,0.0,0.6,6.2,SSE,153.0,東南偏南,,
DP,紀念孫中山市政公園,2026-07-06T06:30:00,26.6,93.0,25.3,10.4,2.5,0.0,0.6,11.2,WNW,285.0,西北偏西,,
EM,黑沙環,2026-07-06T06:30:00,27.7,86.0,25.2,20.2,8.6,0.0,2.4,13.2,SSW,198.0,西南偏南,,
FM,大炮台,2026-07-06T06:30:00,26.7,89.0,24.7,16.6,5.0,0.0,0.6,11.8,SSW,198.0,西南偏南,,
JA,東亞運大馬路,2026-07-06T06:30:00,27.5,89.0,25.4,14.4,7.6,0.0,1.4,13.0,SE,127.0,東南,1006.8,1006.1
KV,九澳,2026-07-06T06:30:00,26.5,96.0,25.8,23.8,14.4,0.0,0.6,5.2,SSW,198.0,西南偏南,1007.2,1003.9
MM,媽閣,2026-07-06T06:30:00,27.2,88.0,25.0,16.6,6.8,0.0,0.2,8.8,S,168.0,南,1007.2,1005.3
MN,澳門大橋北,2026-07-06T06:30:00,,,,34.9,22.7,,,,S,182.0,南,,
MS,澳門大橋南,2026-07-06T06:30:00,,,,37.1,24.8,,,,S,174.0,南,,
PE,外港,2026-07-06T06:30:00,27.4,89.0,25.3,29.5,18.7,0.0,1.0,14.4,S,170.0,南,1006.7,1004.8
PG,嘉樂庇總督大橋,2026-07-06T06:30:00,,,,25.2,14.4,,,,SSW,201.0,西南偏南,,
PL,蓮花大橋,2026-07-06T06:30:00,,,,37.1,29.9,,,,S,177.0,南,,
PN,友誼大橋北,2026-07-06T06:30:00,,,,35.6,24.5,,,,SSW,193.0,西南偏南,,
PS,友誼大橋南,2026-07-06T06:30:00,,,,31.7,19.8,,,,SSW,200.0,西南偏南,,
PV,西灣大橋,2026-07-06T06:30:00,,,,36.0,15.1,,,,SSW,196.0,西南偏南,,
TG,大潭山,2026-07-06T06:30:00,26.3,94.0,25.3,28.1,15.1,0.0,0.4,8.6,SSE,156.0,東南偏南,1006.7,993.8
UM,澳門大學,2026-07-06T06:30:00,27.3,90.0,25.6,27.0,15.5,0.0,1.2,9.2,S,188.0,南,1006.8,1006.1
DC,路環市區,2026-07-06T07:35:00,27.8,89.0,25.8,14.8,5.0,0.0,0.0,6.2,SE,135.0,東南,,
DP,紀念孫中山市政公園,2026-07-06T07:35:00,27.5,90.0,25.7,13.7,4.0,0.0,0.0,11.2,S,181.0,南,,
EM,黑沙環,2026-07-06T07:35:00,28.0,86.0,25.5,23.4,9.7,0.0,0.0,13.2,SSW,195.0,西南偏南,,
FM,大炮台,2026-07-06T07:35:00,27.4,88.0,25.2,22.0,7.6,0.0,0.0,11.8,S,176.0,南,,
JA,東亞運大馬路,2026-07-06T07:35:00,27.8,89.0,25.8,17.6,9.4,0.0,0.0,13.0,SE,135.0,東南,1007.3,1006.6
KV,九澳,2026-07-06T07:35:00,27.1,94.0,26.1,27.4,14.8,0.0,0.0,5.2,SSW,194.0,西南偏南,1007.6,1004.3
MM,媽閣,2026-07-06T07:35:00,27.7,88.0,25.6,17.6,10.4,0.0,0.0,8.8,S,163.0,南,1007.6,1005.7
MN,澳門大橋北,2026-07-06T07:35:00,,,,32.0,19.1,,,,S,184.0,南,,
MS,澳門大橋南,2026-07-06T07:35:00,,,,36.0,22.3,,,,S,174.0,南,,
PE,外港,2026-07-06T07:35:00,27.7,88.0,25.6,34.2,22.7,0.0,0.0,14.4,S,168.0,南,1007.2,1005.3
PG,嘉樂庇總督大橋,2026-07-06T07:35:00,,,,27.7,22.0,,,,S,185.0,南,,
PL,蓮花大橋,2026-07-06T07:35:00,,,,33.5,26.3,,,,S,177.0,南,,
PN,友誼大橋北,2026-07-06T07:35:00,,,,25.9,16.2,,,,S,188.0,南,,
PS,友誼大橋南,2026-07-06T07:35:00,,,,26.6,15.8,,,,SSW,191.0,西南偏南,,
PV,西灣大橋,2026-07-06T07:35:00,,,,27.4,14.4,,,,S,180.0,南,,
TG,大潭山,2026-07-06T07:35:00,26.8,92.0,25.4,24.1,13.3,0.0,0.0,8.6,SSE,158.0,東南偏南,1007.2,994.3
UM,澳門大學,2026-07-06T07:35:00,27.8,89.0,25.8,22.3,12.6,0.0,0.0,9.2,S,188.0,南,1007.2,1006.5
DC,路環市區,2026-07-06T09:15:00,28.8,84.0,25.9,18.4,5.8,0.0,0.0,6.2,SE,129.0,東南,,
DP,紀念孫中山市政公園,2026-07-06T09:15:00,29.3,83.0,26.1,16.6,5.4,0.0,0.0,11.2,SW,234.0,西南,,
EM,黑沙環,2026-07-06T09:15:00,29.1,85.0,26.3,13.7,6.5,0.0,0.0,13.2,SSW,208.0,西南偏南,,
FM,大炮台,2026-07-06T09:15:00,29.4,79.0,25.4,24.1,9.0,0.0,0.0,11.8,SSW,197.0,西南偏南,,
JA,東亞運大馬路,2026-07-06T09:15:00,29.1,88.0,26.8,19.8,7.9,0.0,0.0,13.0,SE,134.0,東南,1007.8,1007.2
KV,九澳,2026-07-06T09:15:00,27.0,93.0,25.8,44.3,25.9,0.0,1.0,6.2,S,186.0,南,1008.0,1004.7
MM,媽閣,2026-07-06T09:15:00,29.5,79.0,25.5,29.5,14.4,0.0,0.0,8.8,S,189.0,南,1008.1,1006.3
MN,澳門大橋北,2026-07-06T09:15:00,,,,43.2,23.0,,,,S,175.0,南,,
MS,澳門大橋南,2026-07-06T09:15:00,,,,49.0,28.8,,,,S,170.0,南,,
PE,外港,2026-07-06T09:15:00,28.8,87.0,26.4,34.6,20.2,0.0,0.0,14.4,S,179.0,南,1007.6,1005.8
PG,嘉樂庇總督大橋,2026-07-06T09:15:00,,,,23.8,15.5,,,,SSW,196.0,西南偏南,,
PL,蓮花大橋,2026-07-06T09:15:00,,,,40.0,28.8,,,,S,174.0,南,,
PN,友誼大橋北,2026-07-06T09:15:00,,,,29.5,18.0,,,,SSW,195.0,西南偏南,,
PS,友誼大橋南,2026-07-06T09:15:00,,,,23.0,15.5,,,,SSW,194.0,西南偏南,,
PV,西灣大橋,2026-07-06T09:15:00,,,,32.4,17.3,,,,SSW,198.0,西南偏南,,
TG,大潭山,2026-07-06T09:15:00,27.7,88.0,25.6,38.5,17.6,0.0,0.0,8.6,SSE,154.0,東南偏南,1007.8,994.9
UM,澳門大學,2026-07-06T09:15:00,28.7,87.0,26.3,27.4,15.8,0.0,0.0,9.2,S,185.0,南,1007.7,1007.0
DC,路環市區,2026-07-06T14:00:00,31.7,75.0,26.7,14.0,6.1,0.0,0.0,6.2,SSE,160.0,東南偏南,,
DP,紀念孫中山市政公園,2026-07-06T14:00:00,30.8,75.0,25.7,15.8,7.6,0.0,0.0,11.2,SW,213.0,西南,,
EM,黑沙環,2026-07-06T14:00:00,30.8,75.0,25.8,31.0,15.8,0.0,0.0,13.2,S,173.0,南,,
FM,大炮台,2026-07-06T14:00:00,30.5,74.0,25.3,27.4,12.2,0.0,0.0,12.0,SSW,204.0,西南偏南,,
JA,東亞運大馬路,2026-07-06T14:00:00,30.2,82.0,26.7,30.6,16.6,0.0,0.0,13.2,SE,135.0,東南,1006.7,1006.0
KV,九澳,2026-07-06T14:00:00,30.7,82.0,27.3,37.4,18.7,0.0,0.0,6.4,SSW,192.0,西南偏南,1006.9,1003.7
MM,媽閣,2026-07-06T14:00:00,30.4,76.0,25.6,38.5,19.4,0.0,0.0,9.0,S,175.0,南,1006.9,1005.0
MN,澳門大橋北,2026-07-06T14:00:00,,,,41.8,26.6,,,,S,175.0,南,,
MS,澳門大橋南,2026-07-06T14:00:00,,,,46.8,29.5,,,,S,173.0,南,,
PE,外港,2026-07-06T14:00:00,30.8,76.0,26.0,51.8,37.1,0.0,0.0,14.4,S,171.0,南,1006.3,1004.5
PG,嘉樂庇總督大橋,2026-07-06T14:00:00,,,,44.3,28.4,,,,S,181.0,南,,
PL,蓮花大橋,2026-07-06T14:00:00,,,,48.6,39.2,,,,S,174.0,南,,
PN,友誼大橋北,2026-07-06T14:00:00,,,,47.5,35.3,,,,S,189.0,南,,
PS,友誼大橋南,2026-07-06T14:00:00,,,,48.2,31.3,,,,SSW,196.0,西南偏南,,
PV,西灣大橋,2026-07-06T14:00:00,,,,51.5,32.0,,,,S,187.0,南,,
TG,大潭山,2026-07-06T14:00:00,29.5,83.0,26.4,33.8,20.2,0.0,0.0,8.6,SSE,155.0,東南偏南,1006.5,993.7
UM,澳門大學,2026-07-06T14:00:00,30.3,83.0,27.0,36.7,21.2,0.0,0.0,9.2,S,179.0,南,1006.6,1005.9
DC,路環市區,2026-07-06T18:50:00,26.0,95.0,25.1,13.3,6.5,0.2,11.0,24.0,S,167.0,南,,
DP,紀念孫中山市政公園,2026-07-06T18:50:00,26.3,92.0,24.9,18.7,6.1,0.0,6.2,19.2,WSW,244.0,西南偏西,,
EM,黑沙環,2026-07-06T18:50:00,26.5,90.0,24.6,22.3,10.4,0.0,6.8,23.6,SW,219.0,西南,,
FM,大炮台,2026-07-06T18:50:00,25.8,91.0,24.2,15.1,7.6,0.0,6.4,20.2,SSW,197.0,西南偏南,,
JA,東亞運大馬路,2026-07-06T18:50:00,26.3,92.0,24.9,16.9,9.0,0.0,4.4,23.0,SE,133.0,東南,1007.1,1006.4
KV,九澳,2026-07-06T18:50:00,25.2,97.0,24.7,37.8,19.4,0.2,14.0,31.8,SSW,207.0,西南偏南,1007.3,1004.0
MM,媽閣,2026-07-06T18:50:00,26.4,90.0,24.6,29.9,16.6,0.0,5.4,17.8,S,181.0,南,1007.5,1005.6
MN,澳門大橋北,2026-07-06T18:50:00,,,,41.8,28.8,,,,SSW,191.0,西南偏南,,
MS,澳門大橋南,2026-07-06T18:50:00,,,,45.0,23.4,,,,S,185.0,南,,
PE,外港,2026-07-06T18:50:00,26.4,92.0,24.9,38.5,24.8,0.0,7.0,25.8,S,162.0,南,1007.0,1005.1
PG,嘉樂庇總督大橋,2026-07-06T18:50:00,,,,32.8,21.2,,,,SSW,194.0,西南偏南,,
PL,蓮花大橋,2026-07-06T18:50:00,,,,40.7,29.9,,,,SSW,191.0,西南偏南,,
PN,友誼大橋北,2026-07-06T18:50:00,,,,38.5,25.9,,,,S,182.0,南,,
PS,友誼大橋南,2026-07-06T18:50:00,,,,34.9,24.8,,,,SSW,193.0,西南偏南,,
PV,西灣大橋,2026-07-06T18:50:00,,,,32.4,19.1,,,,S,187.0,南,,
TG,大潭山,2026-07-06T18:50:00,24.9,97.0,24.4,29.5,16.6,0.0,11.4,36.6,S,166.0,南,1007.0,994.0
UM,澳門大學,2026-07-06T18:50:00,26.2,92.0,24.8,38.5,19.4,0.0,6.6,24.0,SSW,198.0,西南偏南,1007.1,1006.4
DC,路環市區,2026-07-06T22:25:00,26.2,92.0,24.7,7.2,2.2,0.0,1.6,33.0,SE,141.0,東南,,
DP,紀念孫中山市政公園,2026-07-06T22:25:00,25.7,94.0,24.7,5.8,1.8,0.0,1.2,24.8,NNW,346.0,西北偏北,,
EM,黑沙環,2026-07-06T22:25:00,26.6,89.0,24.6,9.7,3.6,0.0,1.2,29.8,S,173.0,南,,
FM,大炮台,2026-07-06T22:25:00,25.8,90.0,24.0,9.7,3.2,0.0,1.2,26.2,S,190.0,南,,
JA,東亞運大馬路,2026-07-06T22:25:00,26.1,94.0,25.0,7.9,4.3,0.0,1.4,31.6,NE,35.0,東北,1008.1,1007.4
KV,九澳,2026-07-06T22:25:00,25.2,97.0,24.8,19.4,8.6,0.0,1.2,40.6,SSW,208.0,西南偏南,1008.3,1005.0
MM,媽閣,2026-07-06T22:25:00,26.3,88.0,24.1,9.7,6.1,0.0,1.2,23.2,S,167.0,南,1008.4,1006.5
MN,澳門大橋北,2026-07-06T22:25:00,,,,26.6,19.1,,,,S,189.0,南,,
MS,澳門大橋南,2026-07-06T22:25:00,,,,17.6,10.4,,,,S,188.0,南,,
PE,外港,2026-07-06T22:25:00,26.3,91.0,24.6,17.3,13.0,0.0,1.2,32.2,S,162.0,南,1008.0,1006.1
PG,嘉樂庇總督大橋,2026-07-06T22:25:00,,,,19.1,13.0,,,,S,184.0,南,,
PL,蓮花大橋,2026-07-06T22:25:00,,,,18.4,13.0,,,,SSW,192.0,西南偏南,,
PN,友誼大橋北,2026-07-06T22:25:00,,,,23.0,15.5,,,,S,183.0,南,,
PS,友誼大橋南,2026-07-06T22:25:00,,,,18.0,12.6,,,,SSW,194.0,西南偏南,,
PV,西灣大橋,2026-07-06T22:25:00,,,,16.2,10.4,,,,S,173.0,南,,
TG,大潭山,2026-07-06T22:25:00,25.3,93.0,24.2,13.3,6.1,0.0,1.0,42.8,S,181.0,南,1008.1,995.1
UM,澳門大學,2026-07-06T22:25:00,26.3,91.0,24.7,11.5,7.2,0.0,1.4,32.2,SW,216.0,西南,1007.9,1007.2
DC,路環市區,2026-07-07T01:20:00,28.2,90.0,26.5,11.5,3.6,0.0,0.0,0.0,SE,126.0,東南,,
DP,紀念孫中山市政公園,2026-07-07T01:20:00,26.9,95.0,26.0,4.7,0.7,0.0,0.0,0.0,NNE,30.0,東北偏北,,
EM,黑沙環,2026-07-07T01:20:00,28.2,87.0,25.9,13.0,6.1,0.0,0.0,0.0,S,167.0,南,,
FM,大炮台,2026-07-07T01:20:00,27.6,88.0,25.4,16.6,7.9,0.0,0.0,0.0,S,183.0,南,,
JA,東亞運大馬路,2026-07-07T01:20:00,28.0,91.0,26.3,10.8,6.5,0.0,0.0,0.0,SE,130.0,東南,1006.8,1006.1
KV,九澳,2026-07-07T01:20:00,26.9,97.0,26.4,14.0,7.2,0.0,0.0,0.0,SSW,207.0,西南偏南,1007.1,1003.8
MM,媽閣,2026-07-07T01:20:00,28.2,87.0,25.7,15.1,9.4,0.0,0.0,0.0,S,164.0,南,1007.1,1005.3
MN,澳門大橋北,2026-07-07T01:20:00,,,,19.1,13.3,,,,S,184.0,南,,
MS,澳門大橋南,2026-07-07T01:20:00,,,,31.3,18.4,,,,S,173.0,南,,
PE,外港,2026-07-07T01:20:00,27.8,89.0,25.9,22.0,16.9,0.0,0.2,0.2,SSE,160.0,東南偏南,1006.7,1004.8
PG,嘉樂庇總督大橋,2026-07-07T01:20:00,,,,19.4,12.6,,,,S,180.0,南,,
PL,蓮花大橋,2026-07-07T01:20:00,,,,22.3,13.7,,,,S,180.0,南,,
PN,友誼大橋北,2026-07-07T01:20:00,,,,18.4,13.0,,,,S,184.0,南,,
PS,友誼大橋南,2026-07-07T01:20:00,,,,15.5,10.4,,,,SSW,195.0,西南偏南,,
PV,西灣大橋,2026-07-07T01:20:00,,,,18.7,12.6,,,,S,168.0,南,,
TG,大潭山,2026-07-07T01:20:00,27.0,94.0,25.9,23.8,8.6,0.0,0.0,0.0,S,171.0,南,1006.8,993.9
UM,澳門大學,2026-07-07T01:20:00,28.0,91.0,26.4,16.2,9.0,0.0,0.0,0.0,SSW,195.0,西南偏南,1006.7,1006.0
DC,路環市區,2026-07-07T03:15:00,25.4,96.0,24.7,11.2,3.6,0.0,26.2,27.4,SE,145.0,東南,,
DP,紀念孫中山市政公園,2026-07-07T03:15:00,25.5,94.0,24.5,7.6,2.5,0.0,3.8,4.8,NW,322.0,西北,,
EM,黑沙環,2026-07-07T03:15:00,26.6,85.0,23.8,8.6,4.0,0.0,20.0,20.8,NW,328.0,西北,,
FM,大炮台,2026-07-07T03:15:00,25.8,87.0,23.5,11.2,5.0,0.0,6.8,7.4,W,267.0,西,,
JA,東亞運大馬路,2026-07-07T03:15:00,25.5,92.0,24.1,8.3,4.7,0.0,16.4,21.8,E,94.0,東,1006.1,1005.4
KV,九澳,2026-07-07T03:15:00,24.9,97.0,24.4,21.6,13.3,0.0,8.4,8.4,SW,214.0,西南,1006.4,1003.2
MM,媽閣,2026-07-07T03:15:00,26.4,87.0,24.0,10.4,4.3,0.0,1.6,2.2,SSW,198.0,西南偏南,1006.3,1004.4
MN,澳門大橋北,2026-07-07T03:15:00,,,,33.8,27.4,,,,SSW,208.0,西南偏南,,
MS,澳門大橋南,2026-07-07T03:15:00,,,,34.9,24.1,,,,SW,212.0,西南,,
PE,外港,2026-07-07T03:15:00,26.4,85.0,23.8,10.4,6.5,0.0,20.2,22.4,SW,229.0,西南,1005.9,1004.0
PG,嘉樂庇總督大橋,2026-07-07T03:15:00,,,,22.0,15.5,,,,SSW,209.0,西南偏南,,
PL,蓮花大橋,2026-07-07T03:15:00,,,,28.1,17.3,,,,S,187.0,南,,
PN,友誼大橋北,2026-07-07T03:15:00,,,,28.1,21.2,,,,SSW,201.0,西南偏南,,
PS,友誼大橋南,2026-07-07T03:15:00,,,,28.1,19.4,,,,SSW,207.0,西南偏南,,
PV,西灣大橋,2026-07-07T03:15:00,,,,16.2,11.2,,,,SW,212.0,西南,,
TG,大潭山,2026-07-07T03:15:00,25.5,90.0,23.7,24.1,11.9,0.0,16.0,17.2,SSW,200.0,西南偏南,1006.1,993.2
UM,澳門大學,2026-07-07T03:15:00,25.7,92.0,24.3,16.9,8.6,0.0,17.4,20.2,SSW,202.0,西南偏南,1006.0,1005.3
DC,路環市區,2026-07-07T05:05:00,27.7,92.0,26.2,8.6,4.3,0.0,0.0,34.2,SSE,152.0,東南偏南,,
DP,紀念孫中山市政公園,2026-07-07T05:05:00,25.8,97.0,25.2,4.7,2.9,0.0,0.0,10.6,ENE,73.0,東北偏東,,
EM,黑沙環,2026-07-07T05:05:00,27.7,87.0,25.4,7.9,3.2,0.0,0.0,23.6,S,168.0,南,,
FM,大炮台,2026-07-07T05:05:00,27.0,90.0,25.1,12.2,4.7,0.0,0.0,12.0,S,165.0,南,,
JA,東亞運大馬路,2026-07-07T05:05:00,27.6,91.0,25.9,11.5,5.8,0.0,0.0,24.2,SE,132.0,東南,1006.3,1005.6
KV,九澳,2026-07-07T05:05:00,26.3,98.0,25.9,14.0,8.3,0.0,1.4,29.6,SW,211.0,西南,1006.5,1003.2
MM,媽閣,2026-07-07T05:05:00,27.7,88.0,25.5,17.3,8.3,0.0,0.0,8.8,SE,140.0,東南,1006.5,1004.6
MN,澳門大橋北,2026-07-07T05:05:00,,,,23.4,15.5,,,,S,185.0,南,,
MS,澳門大橋南,2026-07-07T05:05:00,,,,14.4,8.6,,,,S,183.0,南,,
PE,外港,2026-07-07T05:05:00,27.5,90.0,25.6,18.0,11.2,0.0,0.0,25.4,SSE,158.0,東南偏南,1006.1,1004.2
